name,description,areas,author,collection,code,rawFileDir,convFileDir 
Vorlesung 27: Satz von Prokhorov(05.02.2020),,Vorlesung 27: Satz von Prokhorov(05.02.2020),"[{'id': 21, 'firstName': 'Michael', 'lastName': 'Kohler', 'title': 'Prof. Dr.', 'photoAvailable': True}]","[{'id': 329, 'name': 'Wahrscheinlichkeitstheorie'}]",by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/f0/89/2b/a0/48/26/11/ea/8a/f6/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/f0/89/2b/a0/48/26/11/ea/8a/f6/00/50/56/bd/73/ae
Vorlesung 10: Komogorowsches Null-Eins-Gesetz Teil I (15.11.2019),,Vorlesung 10: Komogorowsches Null-Eins-Gesetz Teil I (15.11.2019),"[{'id': 21, 'firstName': 'Michael', 'lastName': 'Kohler', 'title': 'Prof. Dr.', 'photoAvailable': True}]","[{'id': 329, 'name': 'Wahrscheinlichkeitstheorie'}]",by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/25/d1/2d/b0/09/54/11/ea/9e/a7/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/25/d1/2d/b0/09/54/11/ea/9e/a7/00/50/56/bd/73/ae
Vorlesung 28: Stetigkeitssatz von Lévy- Cramér(07.02.2020),,Vorlesung 28: Stetigkeitssatz von Lévy- Cramér(07.02.2020),"[{'id': 21, 'firstName': 'Michael', 'lastName': 'Kohler', 'title': 'Prof. Dr.', 'photoAvailable': True}]","[{'id': 329, 'name': 'Wahrscheinlichkeitstheorie'}]",by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/53/81/1e/60/49/9f/11/ea/ba/18/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/53/81/1e/60/49/9f/11/ea/ba/18/00/50/56/bd/73/ad
Vorlesung 11  Komogorowsches Null-Eins-Gesetz Teil II (20.11.2019),,Vorlesung 11  Komogorowsches Null-Eins-Gesetz Teil II (20.11.2019),"[{'id': 21, 'firstName': 'Michael', 'lastName': 'Kohler', 'title': 'Prof. Dr.', 'photoAvailable': True}]","[{'id': 329, 'name': 'Wahrscheinlichkeitstheorie'}]",by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/6c/6a/e9/a0/0c/7e/11/ea/90/c2/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/6c/6a/e9/a0/0c/7e/11/ea/90/c2/00/50/56/bd/73/ae
Vorlesung 29: Der zentrale Grenzwertsatz,,Vorlesung 29: Der zentrale Grenzwertsatz,"[{'id': 21, 'firstName': 'Michael', 'lastName': 'Kohler', 'title': 'Prof. Dr.', 'photoAvailable': True}]","[{'id': 329, 'name': 'Wahrscheinlichkeitstheorie'}]",by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/54/fd/b5/e0/4d/c9/11/ea/82/11/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/54/fd/b5/e0/4d/c9/11/ea/82/11/00/50/56/bd/73/ad
Vorlesung 12: Erzeugende Funktionen(22.11.2019),,Vorlesung 12: Erzeugende Funktionen(22.11.2019),"[{'id': 21, 'firstName': 'Michael', 'lastName': 'Kohler', 'title': 'Prof. Dr.', 'photoAvailable': True}]","[{'id': 329, 'name': 'Wahrscheinlichkeitstheorie'}]",by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/98/69/47/d0/0d/51/11/ea/a0/6e/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/98/69/47/d0/0d/51/11/ea/a0/6e/00/50/56/bd/73/ad
Vorlesung 13: Charakteristische Funktionen (27.11.2019),,Vorlesung 13: Charakteristische Funktionen (27.11.2019),"[{'id': 21, 'firstName': 'Michael', 'lastName': 'Kohler', 'title': 'Prof. Dr.', 'photoAvailable': True}]","[{'id': 329, 'name': 'Wahrscheinlichkeitstheorie'}]",by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/10/24/77/70/11/f0/11/ea/b2/b4/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/10/24/77/70/11/f0/11/ea/b2/b4/00/50/56/bd/73/ae
Powerpointpräsentation,,Powerpointpräsentation,"[{'id': 284, 'firstName': 'Universitäts- und', 'lastName': 'Landesbibliothek Darmstadt', 'title': '', 'photoAvailable': True}]","[{'id': 307, 'name': 'Workshop ""Entscheidungshilfe Literaturverwaltungsprogramme""'}]",by,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/19/48/1c/20/fe/38/11/e8/82/10/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/19/48/1c/20/fe/38/11/e8/82/10/00/50/56/bd/73/ad
Impulse-Workshop „Digitales Publizieren und gute wissenschaftliche Praxis“,"Der Workshop bietet einen Überblick über das Thema ""Open Access (OA) und Digitales Publizieren an der TU Darmstadt"". Zunächst werden die Leitlinien der Deutschen Forschungsgemeinschaft zur guten wissenschaftlichen Praxis erläutert.  Es folgt eine kurze Definition des Begriffes ""OA"" und eine Vorstellung der OA-Policy der TU. Weiterhin werden die entsprechenden Unterstützungsangebote der Universitäts- und Landesbibliothek Darmstadt präsentiert und die Themen ""Autorenrechte"" und ""CC-Lizenzen"" behandelt. Zum Schluss wird die Promotionsordnung der TU und das Thema Autorenidentifikation vorgestellt.",Impulse-Workshop „Digitales Publizieren und gute wissenschaftliche Praxis“,"[{'id': 374, 'firstName': 'Karen', 'lastName': 'Schiele', 'title': '', 'photoAvailable': False}]","[{'id': 380, 'name': 'Impulse-Workshop „Digitales Publizieren und gute wissenschaftliche Praxis“'}]",by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/f1/54/76/10/e8/f4/11/ea/a5/ed/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/f1/54/76/10/e8/f4/11/ea/a5/ed/00/50/56/bd/73/ad
"Coffee Lecture ""Autorenrechte - worauf sollten Sie achten?""","Coffee Lectures sind Kurzvorträge der ULB zu Themen rund um wissenschaftliches Arbeiten. In der Coffee Lecture ""Autorenrechte"" wird alles wichtige rund um das Thema ""Autorenrechte"" behandelt. Nach einer Definition der Urheber-Persönlichkeitsrechte und der Urheber-Verwertungsrechte folgen Einblicke in die Thematik ""Rechteübertragung beim Abschluss von Verträgen"" und das Zweitveröffentlichungsrecht.","Coffee Lecture ""Autorenrechte - worauf sollten Sie achten?""","[{'id': 374, 'firstName': 'Karen', 'lastName': 'Schiele', 'title': '', 'photoAvailable': False}]","[{'id': 388, 'name': 'Coffee Lecture ""Autorenrechte - worauf sollten Sie achten?""'}]",by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/ff/37/af/60/e9/01/11/ea/a5/f1/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/ff/37/af/60/e9/01/11/ea/a5/f1/00/50/56/bd/73/ae
Powerpointpräsentation,,Powerpointpräsentation,"[{'id': 284, 'firstName': 'Universitäts- und', 'lastName': 'Landesbibliothek Darmstadt', 'title': '', 'photoAvailable': True}]","[{'id': 294, 'name': 'Workshop ""Was Google nicht findet: effektive Literaturrecherche""'}]",by,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/4e/9f/33/40/fe/38/11/e8/97/16/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/4e/9f/33/40/fe/38/11/e8/97/16/00/50/56/bd/73/ad
Lecture 14 Philosophy of Science and Research in the Humanities,,Lecture 14 Philosophy of Science and Research in the Humanities,"[{'id': 61, 'firstName': 'Petra', 'lastName': 'Gehring', 'title': 'Prof. Dr.', 'photoAvailable': True}]","[{'id': 347, 'name': 'Philosophy of Science and Research in the Humanities'}]",by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/20/56/fa/30/69/2c/11/ea/ad/63/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/20/56/fa/30/69/2c/11/ea/ad/63/00/50/56/bd/73/ae
Lecture 8 Philosophy of Science and Research in the Humanities,,Lecture 8 Philosophy of Science and Research in the Humanities,"[{'id': 61, 'firstName': 'Petra', 'lastName': 'Gehring', 'title': 'Prof. Dr.', 'photoAvailable': True}]","[{'id': 347, 'name': 'Philosophy of Science and Research in the Humanities'}]",by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/e9/10/b6/e0/35/de/11/ea/a6/9b/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/e9/10/b6/e0/35/de/11/ea/a6/9b/00/50/56/bd/73/ae
Lecture 6 Philosophy of Science and Research in the Humanities,,Lecture 6 Philosophy of Science and Research in the Humanities,"[{'id': 61, 'firstName': 'Petra', 'lastName': 'Gehring', 'title': 'Prof. Dr.', 'photoAvailable': True}]","[{'id': 347, 'name': 'Philosophy of Science and Research in the Humanities'}]",by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/ab/d9/48/80/1b/32/11/ea/af/3b/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/ab/d9/48/80/1b/32/11/ea/af/3b/00/50/56/bd/73/ad
Lecture 9 Philosophy of Science and Research in the Humanities,,Lecture 9 Philosophy of Science and Research in the Humanities,"[{'id': 61, 'firstName': 'Petra', 'lastName': 'Gehring', 'title': 'Prof. Dr.', 'photoAvailable': True}]","[{'id': 347, 'name': 'Philosophy of Science and Research in the Humanities'}]",by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/08/45/af/00/3b/6d/11/ea/a6/67/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/08/45/af/00/3b/6d/11/ea/a6/67/00/50/56/bd/73/ae
Lecture 3 Philosophy of Science and Research in the Humanities,,Lecture 3 Philosophy of Science and Research in the Humanities,"[{'id': 61, 'firstName': 'Petra', 'lastName': 'Gehring', 'title': 'Prof. Dr.', 'photoAvailable': True}]","[{'id': 347, 'name': 'Philosophy of Science and Research in the Humanities'}]",by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/aa/6c/a5/f0/ff/a3/11/e9/a2/0d/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/aa/6c/a5/f0/ff/a3/11/e9/a2/0d/00/50/56/bd/73/ae
Lecture 1 Philosophy of Science and Research in the Humanities,,Lecture 1 Philosophy of Science and Research in the Humanities,"[{'id': 61, 'firstName': 'Petra', 'lastName': 'Gehring', 'title': 'Prof. Dr.', 'photoAvailable': True}]","[{'id': 347, 'name': 'Philosophy of Science and Research in the Humanities'}]",by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/0d/7e/f0/a0/f3/f9/11/e9/a0/3c/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/0d/7e/f0/a0/f3/f9/11/e9/a0/3c/00/50/56/bd/73/ae
Lecture 11 Philosophy of Science and Research in the Humanities,,Lecture 11 Philosophy of Science and Research in the Humanities,"[{'id': 61, 'firstName': 'Petra', 'lastName': 'Gehring', 'title': 'Prof. Dr.', 'photoAvailable': True}]","[{'id': 347, 'name': 'Philosophy of Science and Research in the Humanities'}]",by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/fc/cf/ab/30/46/8e/11/ea/b2/83/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/fc/cf/ab/30/46/8e/11/ea/b2/83/00/50/56/bd/73/ad
Lecture 10 Philosophy of Science and Research in the Humanities,,Lecture 10 Philosophy of Science and Research in the Humanities,"[{'id': 61, 'firstName': 'Petra', 'lastName': 'Gehring', 'title': 'Prof. Dr.', 'photoAvailable': True}]","[{'id': 347, 'name': 'Philosophy of Science and Research in the Humanities'}]",by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/73/3f/99/70/47/38/11/ea/a4/6a/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/73/3f/99/70/47/38/11/ea/a4/6a/00/50/56/bd/73/ad
Lecture 12 Philosophy of Science and Research in the Humanities,,Lecture 12 Philosophy of Science and Research in the Humanities,"[{'id': 61, 'firstName': 'Petra', 'lastName': 'Gehring', 'title': 'Prof. Dr.', 'photoAvailable': True}]","[{'id': 347, 'name': 'Philosophy of Science and Research in the Humanities'}]",by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/1e/06/86/50/48/c6/11/ea/a2/6e/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/1e/06/86/50/48/c6/11/ea/a2/6e/00/50/56/bd/73/ae
Lecture 4 Philosophy of Science and Research in the Humanities,,Lecture 4 Philosophy of Science and Research in the Humanities,"[{'id': 61, 'firstName': 'Petra', 'lastName': 'Gehring', 'title': 'Prof. Dr.', 'photoAvailable': True}]","[{'id': 347, 'name': 'Philosophy of Science and Research in the Humanities'}]",by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/37/a5/69/50/09/fb/11/ea/9c/c8/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/37/a5/69/50/09/fb/11/ea/9c/c8/00/50/56/bd/73/ad
Lecture 2 Philosophy of Science and Research in the Humanities,,Lecture 2 Philosophy of Science and Research in the Humanities,"[{'id': 61, 'firstName': 'Petra', 'lastName': 'Gehring', 'title': 'Prof. Dr.', 'photoAvailable': True}]","[{'id': 347, 'name': 'Philosophy of Science and Research in the Humanities'}]",by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/9b/cb/05/80/f9/7e/11/e9/b1/79/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/9b/cb/05/80/f9/7e/11/e9/b1/79/00/50/56/bd/73/ad
Lecture 7 Philosophy of Science and Research in the Humanities,,Lecture 7 Philosophy of Science and Research in the Humanities,"[{'id': 61, 'firstName': 'Petra', 'lastName': 'Gehring', 'title': 'Prof. Dr.', 'photoAvailable': True}]","[{'id': 347, 'name': 'Philosophy of Science and Research in the Humanities'}]",by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/66/fe/fc/10/20/a9/11/ea/90/5e/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/66/fe/fc/10/20/a9/11/ea/90/5e/00/50/56/bd/73/ad
Lecture 5 Philosophy of Science and Research in the Humanities,,Lecture 5 Philosophy of Science and Research in the Humanities,"[{'id': 61, 'firstName': 'Petra', 'lastName': 'Gehring', 'title': 'Prof. Dr.', 'photoAvailable': True}]","[{'id': 347, 'name': 'Philosophy of Science and Research in the Humanities'}]",by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/97/0b/ac/10/0f/a0/11/ea/bf/45/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/97/0b/ac/10/0f/a0/11/ea/bf/45/00/50/56/bd/73/ad
Lecture 13 Philosophy of Science and Research in the Humanities,,Lecture 13 Philosophy of Science and Research in the Humanities,"[{'id': 61, 'firstName': 'Petra', 'lastName': 'Gehring', 'title': 'Prof. Dr.', 'photoAvailable': True}]","[{'id': 347, 'name': 'Philosophy of Science and Research in the Humanities'}]",by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/b3/9f/d2/00/69/2a/11/ea/9e/6e/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/b3/9f/d2/00/69/2a/11/ea/9e/6e/00/50/56/bd/73/ad
Die Agenda 2030 im Fokus bildungstheoretischer Reflexion,,Die Agenda 2030 im Fokus bildungstheoretischer Reflexion,"[{'id': 303, 'firstName': 'Harald', 'lastName': 'Bierbaum', 'title': 'Dr.', 'photoAvailable': True}, {'id': 321, 'firstName': 'Yvonne', 'lastName': 'Kehren', 'title': 'Dr.', 'photoAvailable': False}]","[{'id': 348, 'name': 'Bildung und Technologisierung im Kontext der UN-Nachhaltigkeitspolitik'}]",by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/96/c3/48/00/04/95/11/ea/ae/aa/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/96/c3/48/00/04/95/11/ea/ae/aa/00/50/56/bd/73/ae
BnE in Studienseminar und Schule von Dr. Franziska Conrad,,BnE in Studienseminar und Schule von Dr. Franziska Conrad,"[{'id': 368, 'firstName': 'Franziska', 'lastName': 'Conrad', 'title': 'Dr.', 'photoAvailable': False}]","[{'id': 348, 'name': 'Bildung und Technologisierung im Kontext der UN-Nachhaltigkeitspolitik'}]",by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/4e/0c/2a/70/46/b0/11/ea/83/12/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/4e/0c/2a/70/46/b0/11/ea/83/12/00/50/56/bd/73/ae
Nachhaltigkeit als Bedingung menschlichen Überlebens,,Nachhaltigkeit als Bedingung menschlichen Überlebens,"[{'id': 303, 'firstName': 'Harald', 'lastName': 'Bierbaum', 'title': 'Dr.', 'photoAvailable': True}, {'id': 309, 'firstName': 'Peter', 'lastName': 'Euler', 'title': 'Prof. Dr.', 'photoAvailable': False}]","[{'id': 348, 'name': 'Bildung und Technologisierung im Kontext der UN-Nachhaltigkeitspolitik'}]",by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/bb/40/37/f0/fc/bc/11/e9/a4/51/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/bb/40/37/f0/fc/bc/11/e9/a4/51/00/50/56/bd/73/ae
Unsere gemeinsame digitale Zukunft: WBGU Positionen zur Digitalisierung für nachhaltige Gesellschaften,,Unsere gemeinsame digitale Zukunft: WBGU Positionen zur Digitalisierung für nachhaltige Gesellschaften,"[{'id': 366, 'firstName': 'Ellen', 'lastName': 'Matthies', 'title': 'Prof. Dr.', 'photoAvailable': False}]","[{'id': 348, 'name': 'Bildung und Technologisierung im Kontext der UN-Nachhaltigkeitspolitik'}]",by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/ad/7c/37/10/1c/c7/11/ea/b5/24/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/ad/7c/37/10/1c/c7/11/ea/b5/24/00/50/56/bd/73/ad
Nachhaltigkeit und interdisziplinäre Lehre: Die interdisziplinären Studienschwerpunkte (iSP) an der TU Darmstadt,,Nachhaltigkeit und interdisziplinäre Lehre: Die interdisziplinären Studienschwerpunkte (iSP) an der TU Darmstadt,"[{'id': 365, 'firstName': 'Lieselotte', 'lastName': 'Schebek', 'title': 'Prof.', 'photoAvailable': False}]","[{'id': 348, 'name': 'Bildung und Technologisierung im Kontext der UN-Nachhaltigkeitspolitik'}]",by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/03/fc/73/60/20/20/11/ea/98/70/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/03/fc/73/60/20/20/11/ea/98/70/00/50/56/bd/73/ad
Die Vermittlung von Nachhaltigkeit in der Schule,,Die Vermittlung von Nachhaltigkeit in der Schule,"[{'id': 369, 'firstName': 'Julia', 'lastName': 'Brendler', 'title': '', 'photoAvailable': False}]","[{'id': 348, 'name': 'Bildung und Technologisierung im Kontext der UN-Nachhaltigkeitspolitik'}]",by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/00/7c/87/40/4c/c9/11/ea/8f/e3/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/00/7c/87/40/4c/c9/11/ea/8f/e3/00/50/56/bd/73/ae
Postkoloniale Perspektiven auf Nachhaltigkeit,,Postkoloniale Perspektiven auf Nachhaltigkeit,"[{'id': 367, 'firstName': 'Errol', 'lastName': 'Bergerhausen', 'title': '', 'photoAvailable': False}]","[{'id': 348, 'name': 'Bildung und Technologisierung im Kontext der UN-Nachhaltigkeitspolitik'}]",by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/e8/2b/10/70/41/d4/11/ea/be/d8/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/e8/2b/10/70/41/d4/11/ea/be/d8/00/50/56/bd/73/ae
Einführung,,Einführung,"[{'id': 303, 'firstName': 'Harald', 'lastName': 'Bierbaum', 'title': 'Dr.', 'photoAvailable': True}]","[{'id': 348, 'name': 'Bildung und Technologisierung im Kontext der UN-Nachhaltigkeitspolitik'}]",by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/91/12/9d/b0/fa/1e/11/e9/9d/e8/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/91/12/9d/b0/fa/1e/11/e9/9d/e8/00/50/56/bd/73/ad
Pädagogisches Verstehen von Naturwissenschaft und Nachhaltigkeit,,Pädagogisches Verstehen von Naturwissenschaft und Nachhaltigkeit,"[{'id': 362, 'firstName': 'Christine', 'lastName': 'Winkler', 'title': 'M.A.', 'photoAvailable': False}]","[{'id': 348, 'name': 'Bildung und Technologisierung im Kontext der UN-Nachhaltigkeitspolitik'}]",by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/2d/79/01/20/0f/ba/11/ea/80/ab/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/2d/79/01/20/0f/ba/11/ea/80/ab/00/50/56/bd/73/ae
Resilienz - Zur Kritik eines pädagogischen Zauberworts,,Resilienz - Zur Kritik eines pädagogischen Zauberworts,"[{'id': 356, 'firstName': 'Lena', 'lastName': 'Helmling', 'title': '', 'photoAvailable': False}, {'id': 357, 'firstName': 'Leonie', 'lastName': 'Holste', 'title': '', 'photoAvailable': False}]","[{'id': 357, 'name': 'Darmstädter Pädagogik lebt! Ringvorlesung von Studierenden für Studierende'}]",by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/4d/0a/87/80/23/46/11/ea/90/2d/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/4d/0a/87/80/23/46/11/ea/90/2d/00/50/56/bd/73/ad
Faschismus und Pädagogik,,Faschismus und Pädagogik,"[{'id': 349, 'firstName': 'Leo', 'lastName': 'Fusek', 'title': '', 'photoAvailable': False}]","[{'id': 357, 'name': 'Darmstädter Pädagogik lebt! Ringvorlesung von Studierenden für Studierende'}]",by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/1c/f1/45/80/3d/30/11/ea/bd/c0/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/1c/f1/45/80/3d/30/11/ea/bd/c0/00/50/56/bd/73/ad
Pädagogik und Geschlecht,,Pädagogik und Geschlecht,"[{'id': 360, 'firstName': 'Johanna', 'lastName': 'Brust', 'title': '', 'photoAvailable': False}, {'id': 347, 'firstName': 'Kai', 'lastName': 'Runck', 'title': '', 'photoAvailable': False}]","[{'id': 357, 'name': 'Darmstädter Pädagogik lebt! Ringvorlesung von Studierenden für Studierende'}]",by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/53/b9/90/a0/43/56/11/ea/9b/2a/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/53/b9/90/a0/43/56/11/ea/9b/2a/00/50/56/bd/73/ad
